sigma	surveillance_report_1	surveillance_report_3	surveillance_report_4_summer	surveillance_report_4_winter	season_amp	season_offset	aki_hospitalisation_4_winter	gastro_hospitalisation_4_winter	gastro_gp_attend_1	D_immun	probT_under5	probT_over5	logDensity
0.7412074727122775	0.0018997555291610103	6.458148926588778e-4	0.006008585911947424	0.015317077694620996	0.019732162169803308	0.26882171718983255	0.2660858860387717	0.07650522014328696	0.4003805785068804	5.2647604085738395	0.1370208561171472	0.04414307327286621	-658.827592146733
0.740155165867971	0.0018941577152897645	6.822910350204839e-4	0.005510521405174999	0.016499065026658693	0.0197814609771977	0.18432941623884552	0.26619840974248776	0.07894876041972634	0.39301408875743044	4.965414124183766	0.139383831426304	0.04360409320424803	-660.9377625440202
0.7745382214436368	0.0017229536052830565	6.925420398127862e-4	0.006541748301442249	0.01735446435222995	0.022030695522263652	0.1728098207162601	0.24121556341328707	0.08698074244034414	0.36905081374483595	7.029174541396261	0.15196668038754094	0.04368257734079792	-660.8482529643743
0.800459018453596	0.00174795883225983	7.62752717593959e-4	0.00697136704589419	0.01873570933347983	0.018807720089782928	0.2362369238511197	0.3200516153148805	0.08037723119973766	0.36570456247028676	6.751596122180917	0.1577397319606116	0.0406948147342634	-656.4064172320759
0.8610559684514625	0.0016628543114290378	6.926117424333088e-4	0.0060118243033221545	0.019573585780383287	0.0185427916791233	0.14931589002062692	0.3049529637136633	0.08930419387735777	0.351938292535222	5.191771189861676	0.1390032553183063	0.03709357905581928	-656.8009288761882
0.8819560472709344	0.0017471418795926685	6.44218753648322e-4	0.005754949784029963	0.016549926903306696	0.0191912219397009	0.253666009049988	0.24886740550964093	0.06162506367878219	0.3509192911112126	4.177595289444017	0.12437953059874454	0.036241057339599064	-656.5246927827388
0.8885649039343182	0.001661406092454671	7.219777316040168e-4	0.00504704240073474	0.0187453807406348	0.01828554779726743	0.16670347362350474	0.27129705722511643	0.08335214101353813	0.34353345048504147	5.681398325137007	0.13853269768913712	0.03662057158196732	-654.0134506168557
0.8519331435275748	0.0016072019003956287	6.780870430765814e-4	0.00589700121331891	0.01886612346715375	0.018716360454721394	0.2501280153323414	0.19544995681874547	0.08265556800966502	0.338601429697999	7.6358102036518956	0.15263541788624338	0.040117603312270884	-656.2193530400694
0.813360211858638	0.0017293471612641806	6.79091253198154e-4	0.005170762469007159	0.018719665029600364	0.019991612070377886	0.247075322195917	0.2096903899152068	0.07208089976578327	0.35955242444259444	6.129746445368545	0.14586314099193898	0.04042969091385211	-655.7804115414283
0.8165614435600008	0.0017396102488374946	7.146451524550411e-4	0.005755915725603875	0.019188320649481252	0.01886439321607318	0.2371686191816773	0.21370191374267958	0.07931135402594124	0.35641265244158943	5.839666643778469	0.14608229035755735	0.039816356160940376	-655.4588185124459
0.8808134181506229	0.0015605697114801555	7.036457108841866e-4	0.004571920510809897	0.018314160881886345	0.0176733318055617	0.17393241712032467	0.18909062683413735	0.07706669682034946	0.33678834462041995	5.436453194459423	0.1391738386601473	0.03685741491996056	-660.3322098126578
0.875944912761423	0.0017222584272830275	8.282693217768251e-4	0.005209758240955844	0.021959954823186006	0.018322240854882498	0.1508104332910152	0.23488991625373967	0.09397320300844941	0.3592018959976886	5.7514363029294975	0.14944962758245425	0.03574287661370389	-661.2518126000097
0.8672426285053682	0.0016737874323902585	6.38324345070712e-4	0.0038916659190679757	0.017756987603418886	0.017752570209151265	0.26093591797778354	0.12410167594641539	0.06584754154927942	0.33198130019255273	7.495271008570295	0.14429525509363877	0.04031717003646082	-661.7687765011233
0.8981762007557266	0.0017331156569378562	7.144013582853676e-4	0.005130422568849118	0.018285076215082227	0.020061420215903583	0.36634953410455656	0.2514223649572786	0.07071649342921056	0.34419601741194555	5.2518407941498735	0.13642160804254477	0.03568708724688638	-658.6818447996418
0.8651505919747936	0.0015999244525275696	7.324598646419149e-4	0.006916060935452319	0.020821763640977816	0.017742636315753256	0.3149780416356715	0.2737753707143281	0.09305893893778779	0.33694563664103894	7.517406555309006	0.155618424965333	0.038393366904301646	-658.0051088652201
0.8313920842943664	0.0016648217134938323	7.768522262810732e-4	0.0061495825036994335	0.018104628091407147	0.017284425779212867	0.22277529623047077	0.30477610139832045	0.08114755325889327	0.3356094901856722	8.255509088367903	0.16214768959445255	0.0409158062851016	-657.1026702509819
0.832195719325133	0.001698272453523732	7.580330394158864e-4	0.007422455354645779	0.019587183666265207	0.017733589833105624	0.11282741016050098	0.2514499127659882	0.08174834059016615	0.3448598795354918	8.60983486320197	0.1659494023353148	0.040692962717722075	-660.951266096322
0.8684676794423256	0.0016848205207957143	6.685744357362645e-4	0.005217539677612619	0.015996350307715256	0.018923819067413843	0.15634585309945545	0.20828582122318073	0.07471922949975784	0.347484598760901	5.666753267033355	0.1357245741285943	0.03797085210530817	-655.4005402295705
0.7744563102661801	0.001758609146045358	6.96752031800924e-4	0.005271733419060502	0.017806057809290673	0.018963363124170095	0.11910614480558664	0.2049621792715163	0.09110883278198034	0.3635837988914975	7.6089375689081304	0.15895398154564422	0.04398502710547734	-656.5465190526663
0.8411556380953089	0.0017793292701342046	7.038111445041099e-4	0.005702760283557241	0.0185411796876267	0.016781796459965324	0.12267533861037944	0.30660176303835995	0.08508583408119669	0.35250638815884766	6.805391054816443	0.1481554536747792	0.039571006358250914	-656.6030830969665
0.871750935249158	0.0016688421355345955	6.751432834209374e-4	0.00562598087365727	0.019445147836509673	0.018293001589451068	0.24493224828734714	0.1908119827295767	0.09047557244793643	0.3461548185851873	6.028039387158456	0.1381245169022492	0.03809926194646559	-657.691783779856
0.7922703633574342	0.0017415444164081955	7.040499286628643e-4	0.008755959624618115	0.017231500345609715	0.01911350030846862	0.24024180596143704	0.3788786056696848	0.0861657814685374	0.3673773469758048	5.718254383435961	0.1478804620264555	0.04073517293679711	-663.3046055457808
0.8745492969166921	0.0016816539399748549	7.212931215053406e-4	0.007149965417112547	0.018161396327848973	0.016541773823485893	0.22610653489150145	0.25598164935489093	0.09982922317945911	0.3507238560902084	5.182910949671819	0.13758293564780086	0.03656363536438185	-657.6370498610803
0.8802173396346147	0.001779164379511846	7.066694287119151e-4	0.005653457048596152	0.020208932908962286	0.015196200289169815	0.186480944845465	0.31941630812907285	0.08072421547373337	0.3535692287878201	5.250157282269191	0.1363428689904932	0.03642760251214847	-657.8215411511659
